created_at,text
2021-12-04 7:17:32,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:17:31,"RT @Airin97232626: Check out my Gig on Fiverr: I will convert raster to vector high resolution ai,eps,jpg,svg,png https://t.co/KcSvE4CVKo…"
2021-12-04 7:17:29,"RT @Bangtan_Style07: PERMISSION TO DANCE ON STAGE LA

[Laneus, Etro, MISBHV, Alexander McQueen, Greg Lauren, Acne Studios, Children of the…"
2021-12-04 7:17:27,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:17:27,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:17:23,"RT @BTSupdate_7: IM CRYING!?!?? DID NAMJOON JUST BREAK THAT SMOKE 🔫?!?!? LOL 😆🤣

#RM #PTD_ON_STAGE_LA 
 https://t.co/AJuoXwPv90"
2021-12-04 7:17:23,"RT @sugako0ki: DELAYED STREAM GIVEAWAY 

Since the main livestream is over I will let 2 of my MOOTS watch the delayed stream on my backup a…"
2021-12-04 7:17:22,RT @jmserendipity13: handsdown to the translator-nim during the 4-day concert thank you sm! 🙏 #PTD_ON_STAGE_LA https://t.co/3WIjNrGtqC
2021-12-04 7:17:21,"RT @btsanalytics: .@BTS_twt Scores the Biggest Boxscore in Almost a Decade, Thanks to Four Nights at SoFi Stadium

#PTD_ON_STAGE_LA 

 http…"
2021-12-04 7:17:21,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:17:20,"RT @Bangtan_Style07: PERMISSION TO DANCE ON STAGE LA

[Children of the Discordance, Andersson Bell, Rogic, Wooyoungmi, Etro, Converse, Acne…"
2021-12-04 7:17:17,"RT @BTSupdate_7: IM CRYING!?!?? DID NAMJOON JUST BREAK THAT SMOKE 🔫?!?!? LOL 😆🤣

#RM #PTD_ON_STAGE_LA 
 https://t.co/AJuoXwPv90"
2021-12-04 7:17:16,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:17:13,RT @babysun_hsw: jk and his little flower 🌸🥺 #BTS #BTSinLA #PTD_ON_STAGE_LA #정국 #JUNGKOOK https://t.co/s8q5sYpRYD
2021-12-04 7:17:12,"RT @lbran2016: JIMINS
PARK JIMIN
JIMIN JIMIN 
#JIMIN #BTSJIMIN 
#지민 #방탄소년단지민 #박지민 

Jimin trends #1 Worldwide and in the US as he continues…"
2021-12-04 7:17:11,"RT @BTSupdate_7: IM CRYING!?!?? DID NAMJOON JUST BREAK THAT SMOKE 🔫?!?!? LOL 😆🤣

#RM #PTD_ON_STAGE_LA 
 https://t.co/AJuoXwPv90"
2021-12-04 7:17:10,"RT @BTSupdate_7: IM CRYING!?!?? DID NAMJOON JUST BREAK THAT SMOKE 🔫?!?!? LOL 😆🤣

#RM #PTD_ON_STAGE_LA 
 https://t.co/AJuoXwPv90"
2021-12-04 7:17:09,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:17:08,RT @babysun_hsw: jk and his little flower 🌸🥺 #BTS #BTSinLA #PTD_ON_STAGE_LA #정국 #JUNGKOOK https://t.co/s8q5sYpRYD
2021-12-04 7:17:06,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:17:05,"RT @7_amae: Meet the cutest ARMY couple ever.  Their investment is top tier. They spoke of everything from BTSRUN, ITSP, Vlive, Weverse… Th…"
2021-12-04 7:17:05,RT @busanbros: LOML #JIMIN #PTD_ON_STAGE_LA_Day4 #PTD_ON_STAGE_LA  #방탄소년단  #BTS https://t.co/MyBg14gaSf
2021-12-04 7:17:04,"RT @ETERNALKSM: FOUND PHONE PLS RT. 

IF IT BELONGS TO YOU WE HANDED IT TO A STAFF @ THE AMORE PACIFIC BOOTH 
#PTD_ON_STAGE_LA #PTD_ON_STAG…"
2021-12-04 7:17:02,"RT @btsanalytics: .@BTS_twt Scores the Biggest Boxscore in Almost a Decade, Thanks to Four Nights at SoFi Stadium

#PTD_ON_STAGE_LA 

 http…"
2021-12-04 7:16:57,"RT @reiz_i: #SUGA 🐱🎤
#PTD_ON_STAGE_LA  
@BTS_twt 

📷 :) @ vop3pics https://t.co/Zy4poDcjZc"
2021-12-04 7:16:57,"RT @LiamMcEwan: With my bro, @MAXMusic at #PTD_ON_STAGE_LA 💜

So nice to celebrate live music. https://t.co/F3PDBtgSiu"
2021-12-04 7:16:53,RT @serndipity787: CON😭GRAT😭ULATIONS😭😭😭😭💔 #bts #PTD_ON_STAGE_LA https://t.co/GGYrJW1IZm
2021-12-04 7:16:52,"RT @reiz_i: #SUGA 🐱🎤
#PTD_ON_STAGE_LA  
@BTS_twt 

📷 :) @ vop3pics https://t.co/Zy4poDcjZc"
2021-12-04 7:16:52,"RT @reiz_i: #SUGA 🐱🎤
#PTD_ON_STAGE_LA  
@BTS_twt 

📷 :) @ vop3pics https://t.co/Zy4poDcjZc"
2021-12-04 7:16:49,"RT @kmthkh73: Taehyung’s birthday ad on Hollywood Blvd!💜
@KIMTAEHYUNGBAR_ 

#TAEHYUNG #KIMTAEHYUNG #V #bts
#BTSSoFiStadium #PTD_ON_STAGE_LA…"
2021-12-04 7:16:47,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:16:43,RT @babysun_hsw: jk and his little flower 🌸🥺 #BTS #BTSinLA #PTD_ON_STAGE_LA #정국 #JUNGKOOK https://t.co/s8q5sYpRYD
2021-12-04 7:16:40,RT @babysun_hsw: jk and his little flower 🌸🥺 #BTS #BTSinLA #PTD_ON_STAGE_LA #정국 #JUNGKOOK https://t.co/s8q5sYpRYD
2021-12-04 7:16:39,"RT @jbeverlyo: 20211201 dynamite ➡️ butter
🧨🧈 best dance transition 

#PTD_ON_STAGE_LA #BTS https://t.co/5BUnsKOn66"
2021-12-04 7:16:36,"RT @btsanalytics: .@BTS_twt Scores the Biggest Boxscore in Almost a Decade, Thanks to Four Nights at SoFi Stadium

#PTD_ON_STAGE_LA 

 http…"
2021-12-04 7:16:34,"JIMINS
PARK JIMIN
JIMIN JIMIN 
#JIMIN #BTSJIMIN 
#지민 #방탄소년단지민 #박지민 

Jimin trends #1 Worldwide and in the US as he… https://t.co/UUlHyfgwVl"
2021-12-04 7:16:34,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:16:32,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:16:32,"RT @BTSupdate_7: IM CRYING?!?!?!? JIN SAW HIS BIRTHDAY PROJECT AND WAS AMAZED !!!!

#HappyBirthdayJin #PTD_ON_STAGE_LA https://t.co/wBFFimN…"
2021-12-04 7:16:30,RT @babysun_hsw: jk and his little flower 🌸🥺 #BTS #BTSinLA #PTD_ON_STAGE_LA #정국 #JUNGKOOK https://t.co/s8q5sYpRYD
2021-12-04 7:16:30,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:16:29,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:16:29,"RT @LiamMcEwan: With my bro, @MAXMusic at #PTD_ON_STAGE_LA 💜

So nice to celebrate live music. https://t.co/F3PDBtgSiu"
2021-12-04 7:16:29,RT @MinKittenPDNim: I'm gonna need BTS to understand that even when they're 90yrs old my 97yr old ass will fight other granny Armys with my…
2021-12-04 7:16:28,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:16:27,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:16:27,"RT @BTSupdate_7: IM CRYING?!?!?!? JIN SAW HIS BIRTHDAY PROJECT AND WAS AMAZED !!!!

#HappyBirthdayJin #PTD_ON_STAGE_LA https://t.co/wBFFimN…"
2021-12-04 7:16:27,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:16:25,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:16:24,"RT @BTSupdate_7: The way Namjoon changed his BWL verse from korean to english to japanese !?!??

WOW !!!

#PTD_ON_STAGE_LA #RM  https://t.c…"
2021-12-04 7:16:23,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:16:22,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:16:19,"RT @loopsofnj: This is one of favourite Black Swan choreography parts

#방탄소년단RM #RM #김남준 #PTD_ON_STAGE_LA https://t.co/PVrYSvgDEM"
2021-12-04 7:16:19,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:16:15,"RT @btsanalytics: .@BTS_twt Scores the Biggest Boxscore in Almost a Decade, Thanks to Four Nights at SoFi Stadium

#PTD_ON_STAGE_LA 

 http…"
2021-12-04 7:16:12,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:16:11,"RT @7_amae: Meet the cutest ARMY couple ever.  Their investment is top tier. They spoke of everything from BTSRUN, ITSP, Vlive, Weverse… Th…"
2021-12-04 7:16:11,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:16:10,"RT @BandwagonAsia: BTS fans celebrate Jin's birthday with heart and moon oceans at #PTD_ON_STAGE_LA 
https://t.co/LVTYyk1kyT
#BTS #JIN #JIN…"
2021-12-04 7:16:08,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:16:06,RT @agustdznutz: NAMJIN CHAOTIC CONFETTI CANON FIGHT!!!!!!!!! #PTD_ON_STAGE_LA #PTD_ON_STAGE_LA_D4 https://t.co/peCCSnSGQM
2021-12-04 7:16:05,RT @agustdznutz: god I am nothing to him sjsnjsksias #PTD_ON_STAGE_LA #PTD_ON_STAGE_LA_Day4 https://t.co/WDgA9bw66g
2021-12-04 7:16:02,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:16:02,"RT @QJeyZeee: Happy birthday World Wide Handsome Jin!!!! 🎉🎊🎂
#BTSARMY loves you so much! I love you Jin Jin Jin!!! 
Eat well and rest well…"
2021-12-04 7:15:50,"RT @btsforever1207: I'm looking for a ticket for 01/12

B2, B3

I want to buy your ticket at a high price. If you have tickets for B2,B3 pl…"
2021-12-04 7:15:50,"RT @Sunn_003: @BTS_twt 🐨: “You guys are the proof of our existence, our value, our grief, our peace, our love, our everything. So we are th…"
2021-12-04 7:15:46,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:15:46,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:15:45,"RT @LiamMcEwan: With my bro, @MAXMusic at #PTD_ON_STAGE_LA 💜

So nice to celebrate live music. https://t.co/F3PDBtgSiu"
2021-12-04 7:15:44,"RT @BTSupdate_7: IM CRYING?!?!?!? JIN SAW HIS BIRTHDAY PROJECT AND WAS AMAZED !!!!

#HappyBirthdayJin #PTD_ON_STAGE_LA https://t.co/wBFFimN…"
2021-12-04 7:15:43,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:15:42,"RT @7_amae: Meet the cutest ARMY couple ever.  Their investment is top tier. They spoke of everything from BTSRUN, ITSP, Vlive, Weverse… Th…"
2021-12-04 7:15:41,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:15:37,"RT @YoonYoonGalaxy: BEST FIRST CONCERT EXPERIENCE!! 😭😭💜

#PTD_ON_STAGE_LA_Day4 #PTD_ON_STAGE_LA https://t.co/DMTIsDDz1H"
2021-12-04 7:15:36,RT @jin_ilysm2003: Bella Poarch and Melanie Martinez having fun at BTS #PTD_ON_STAGE_LA DAY 4 💜 https://t.co/85B8XinOjg
2021-12-04 7:15:36,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:15:35,RT @MinKittenPDNim: I'm gonna need BTS to understand that even when they're 90yrs old my 97yr old ass will fight other granny Armys with my…
2021-12-04 7:15:35,"RT @BTSPressData: According to BigHit, #PTD_ON_STAGE_LA has attracted a combined audience of 214,000 from four nights. Total 18,000 fans wh…"
2021-12-04 7:15:34,RT @bangtanB7S: Not a single piece of litter on the floor #PTD_ON_STAGE_LA https://t.co/0HiosPSF6D
2021-12-04 7:15:34,RT @babysun_hsw: jk and his little flower 🌸🥺 #BTS #BTSinLA #PTD_ON_STAGE_LA #정국 #JUNGKOOK https://t.co/s8q5sYpRYD
2021-12-04 7:15:34,"RT @LiamMcEwan: 4 brilliant shows. 7 incredible artists. Congrats, @BTS_twt. 💜 #PTD_ON_STAGE_LA"
2021-12-04 7:15:33,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:15:33,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:15:29,"RT @reiz_i: #SUGA 🐱🎤
#PTD_ON_STAGE_LA  
@BTS_twt 

📷 :) @ vop3pics https://t.co/Zy4poDcjZc"
2021-12-04 7:15:28,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:15:28,"RT @haedalgcf: jimin getting back at jin and jungkook for what they did earlier lmaonsnsn

#PTD_ON_STAGE_LA #PTD_ON_STAGE_LA_D4 #PTD_ON_STA…"
2021-12-04 7:15:28,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:15:28,RT @bellapoarch: So this is what heaven is like😭✨ #PTD_ON_STAGE_LA https://t.co/kwxdh4hMDB
2021-12-04 7:15:27,"RT @BTSupdate_7: IM CRYING?!?!?!? JIN SAW HIS BIRTHDAY PROJECT AND WAS AMAZED !!!!

#HappyBirthdayJin #PTD_ON_STAGE_LA https://t.co/wBFFimN…"
2021-12-04 7:15:22,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:15:21,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:15:21,"RT @7_amae: Meet the cutest ARMY couple ever.  Their investment is top tier. They spoke of everything from BTSRUN, ITSP, Vlive, Weverse… Th…"
2021-12-04 7:15:20,"RT @BTSPressData: According to BigHit, #PTD_ON_STAGE_LA has attracted a combined audience of 214,000 from four nights. Total 18,000 fans wh…"
2021-12-04 7:15:18,"RT @haedalgcf: save jimin please sknsks 😭

#PTD_ON_STAGE_LA  #PTD_ON_STAGE_LA_D4 #PTD_ON_STAGE_LA_Day4 #BTS  @BTS_twt https://t.co/8PV9CPDU…"
2021-12-04 7:15:17,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:15:11,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:15:11,"RT @BTSupdate_7: MISSION: SAVE JIMIN 

#PTD_ON_STAGE_LA 
https://t.co/SzfHw1k0Ip"
2021-12-04 7:15:10,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:15:10,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:15:10,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:15:07,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:15:07,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:15:05,"RT @LiamMcEwan: With my bro, @MAXMusic at #PTD_ON_STAGE_LA 💜

So nice to celebrate live music. https://t.co/F3PDBtgSiu"
2021-12-04 7:15:04,"RT @ETERNALKSM: FOUND PHONE PLS RT. 

IF IT BELONGS TO YOU WE HANDED IT TO A STAFF @ THE AMORE PACIFIC BOOTH 
#PTD_ON_STAGE_LA #PTD_ON_STAG…"
2021-12-04 7:15:01,"RT @BTSupdate_7: MISSION: SAVE JIMIN 

#PTD_ON_STAGE_LA 
https://t.co/SzfHw1k0Ip"
2021-12-04 7:15:00,"RT @BTSChartDailyx: Tori Kelly via Instagram Stories (1)

#BTS #PTD_ON_STAGE_LA 
@BTS_twt https://t.co/XLkcUdLGx2"
2021-12-04 7:14:57,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:14:55,RT @babysun_hsw: jk and his little flower 🌸🥺 #BTS #BTSinLA #PTD_ON_STAGE_LA #정국 #JUNGKOOK https://t.co/s8q5sYpRYD
2021-12-04 7:14:54,"RT @BTSPressData: According to BigHit, #PTD_ON_STAGE_LA has attracted a combined audience of 214,000 from four nights. Total 18,000 fans wh…"
2021-12-04 7:14:54,"RT @7_amae: Meet the cutest ARMY couple ever.  Their investment is top tier. They spoke of everything from BTSRUN, ITSP, Vlive, Weverse… Th…"
2021-12-04 7:14:52,"RT @MishuuMishi: Make some noise 💜💜

#yoongi 
#SUGA 
#PTD_ON_STAGE_LA https://t.co/Y2Hgi62Qyp"
2021-12-04 7:14:52,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:14:50,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:14:49,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:14:46,"RT @SugDinoo: Make some noise ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥 
Yaaaaa Suga 💜💜💜 #PTD_ON_STAGE_LA #PTD_ON_STAGE_LA_Day2 https://t.co/jJNsOdHPnO"
2021-12-04 7:14:43,"RT @BTSupdate_7: IM CRYING!?!?? DID NAMJOON JUST BREAK THAT SMOKE 🔫?!?!? LOL 😆🤣

#RM #PTD_ON_STAGE_LA 
 https://t.co/AJuoXwPv90"
2021-12-04 7:14:39,RT @jkabzzz: tete’s make some noise in tiny #PTD_ON_STAGE_LA https://t.co/b00NzdL3P0
2021-12-04 7:14:36,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:14:36,"RT @JHopeDForever: MAKE SOME NOISE
#PTD_ON_STAGE_LA_Day3 #PTD_On_Stage_LA #SUGA #BTS #BTSARMY https://t.co/HQQwpjlzdN"
2021-12-04 7:14:35,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:14:34,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:14:32,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:14:30,"RT @jiminhoneyb: Park Jimin, I Love You! 

#PTD_ON_STAGE_LA_Day4 #PTD_ON_STAGE_LA #parkjimin #JIMIN https://t.co/hkugk6xB3R"
2021-12-04 7:14:29,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:14:27,"RT @btsanalytics: .@BTS_twt Scores the Biggest Boxscore in Almost a Decade, Thanks to Four Nights at SoFi Stadium

#PTD_ON_STAGE_LA 

 http…"
2021-12-04 7:14:26,RT @busanbros: Tae’s reaction to the moons for Jin 💗💗 #PTD_ON_STAGE_LA_Day4 #PTD_ON_STAGE_LA  #방탄소년단  #BTS https://t.co/BupDix95S8
2021-12-04 7:14:26,"RT @LiamMcEwan: 4 brilliant shows. 7 incredible artists. Congrats, @BTS_twt. 💜 #PTD_ON_STAGE_LA"
2021-12-04 7:14:25,RT @busanbros: GOD I LOVE HIM SO MUCH #PTD_ON_STAGE_LA_Day3 #PTD_ON_STAGE_LA  #방탄소년단  #BTS https://t.co/j2RWPMMxaf
2021-12-04 7:14:24,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:14:24,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:14:24,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:14:24,RT @ForeverPurple23: One of my favorite things about the concerts was how much love we gave to each member. Complete love and appreciation…
2021-12-04 7:14:24,"RT @QJeyZeee: Happy birthday World Wide Handsome Jin!!!! 🎉🎊🎂
#BTSARMY loves you so much! I love you Jin Jin Jin!!! 
Eat well and rest well…"
2021-12-04 7:14:22,"RT @BTSupdate_7: IM CRYING?!?!?!? JIN SAW HIS BIRTHDAY PROJECT AND WAS AMAZED !!!!

#HappyBirthdayJin #PTD_ON_STAGE_LA https://t.co/wBFFimN…"
2021-12-04 7:14:22,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:14:21,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:14:20,RT @busanbros: THE DUALITY??!|£|¥ #PTD_ON_STAGE_LA_Day4 #PTD_ON_STAGE_LA  #방탄소년단  #BTS https://t.co/Exkcjk5ZIQ
2021-12-04 7:14:19,RT @philiphengg: Tae really told the cameraman to hand his jacket over to us 🥲 #PTD_ON_STAGE_LA https://t.co/sR0cebQ5p4
2021-12-04 7:14:16,"RT @ArtsyEpiphany: Happy birthday jin truck by @ALittleBraver92 

#PTD_ON_STAGE_LA #JIN https://t.co/bHwV1gSuZf"
2021-12-04 7:14:16,"RT @haedalgcf: jimin getting back at jin and jungkook for what they did earlier lmaonsnsn

#PTD_ON_STAGE_LA #PTD_ON_STAGE_LA_D4 #PTD_ON_STA…"
2021-12-04 7:14:13,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:14:13,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
